test,time_s,phase,rpm,throttle_pct,altitude_m,cht_c,egt_c,oil_temperature_c,fault_type,thermal_condition
High Altitude,26.900000000000112,GROUND,801.0,0.0,8000.0,31.700000000000003,-19.6,45.5,NORMAL,NORMAL
High Altitude,27.000000000000114,GROUND,800.0,0.0,8000.0,31.200000000000003,-19.6,45.2,NORMAL,NORMAL
High Altitude,27.100000000000115,GROUND,799.0,0.0,8000.0,31.400000000000002,-18.8,46.1,NORMAL,NORMAL
High Altitude,27.200000000000117,GROUND,804.0,0.0,8000.0,31.3,-19.700000000000003,45.900000000000006,NORMAL,NORMAL
High Altitude,27.300000000000118,GROUND,801.0,0.0,8000.0,31.900000000000002,-20.3,46.0,NORMAL,NORMAL
High Altitude,27.40000000000012,GROUND,803.0,0.0,8000.0,32.6,-19.5,47.0,NORMAL,NORMAL
High Altitude,27.50000000000012,GROUND,796.0,0.0,8000.0,30.900000000000002,-18.6,45.5,NORMAL,NORMAL
High Altitude,27.600000000000122,GROUND,802.0,0.0,8000.0,31.900000000000002,-18.1,46.7,NORMAL,NORMAL
High Altitude,27.700000000000124,GROUND,804.0,0.0,8000.0,31.700000000000003,-19.5,46.900000000000006,NORMAL,NORMAL
High Altitude,27.800000000000125,GROUND,802.0,0.0,8000.0,31.6,-19.6,45.5,NORMAL,NORMAL
High Altitude,27.900000000000126,GROUND,792.0,0.0,8000.0,30.700000000000003,-18.3,46.5,NORMAL,NORMAL
High Altitude,28.000000000000128,GROUND,797.0,0.0,8000.0,32.0,-20.900000000000002,47.400000000000006,NORMAL,NORMAL
High Altitude,28.10000000000013,GROUND,797.0,0.0,8000.0,30.700000000000003,-18.7,46.7,NORMAL,NORMAL
High Altitude,28.20000000000013,GROUND,802.0,0.0,8000.0,31.3,-19.1,47.400000000000006,NORMAL,NORMAL
High Altitude,28.300000000000132,GROUND,791.0,0.0,8000.0,31.400000000000002,-20.5,45.5,NORMAL,NORMAL
High Altitude,28.400000000000134,GROUND,796.0,0.0,8000.0,31.0,-18.900000000000002,46.800000000000004,NORMAL,NORMAL
High Altitude,28.500000000000135,GROUND,797.0,0.0,8000.0,32.4,-19.1,46.300000000000004,NORMAL,NORMAL
High Altitude,28.600000000000136,GROUND,802.0,0.0,8000.0,30.0,-18.1,46.2,NORMAL,NORMAL
High Altitude,28.700000000000138,GROUND,794.0,0.0,8000.0,30.8,-19.8,45.5,NORMAL,NORMAL
High Altitude,28.80000000000014,GROUND,807.0,0.0,8000.0,30.8,-17.2,45.0,NORMAL,NORMAL
High Altitude,28.90000000000014,GROUND,795.0,0.0,8000.0,30.700000000000003,-17.5,45.900000000000006,NORMAL,NORMAL
High Altitude,29.000000000000142,GROUND,807.0,0.0,8000.0,30.700000000000003,-19.900000000000002,46.900000000000006,NORMAL,NORMAL
High Altitude,29.100000000000144,GROUND,800.0,0.0,8000.0,30.5,-17.7,45.2,NORMAL,NORMAL
High Altitude,29.200000000000145,GROUND,789.0,0.0,8000.0,31.1,-17.6,45.5,NORMAL,NORMAL
High Altitude,29.300000000000146,GROUND,803.0,0.0,8000.0,30.5,-18.7,45.2,NORMAL,NORMAL
High Altitude,29.400000000000148,GROUND,807.0,0.0,8000.0,29.1,-19.400000000000002,46.2,NORMAL,NORMAL
High Altitude,29.50000000000015,GROUND,799.0,0.0,8000.0,30.0,-18.900000000000002,45.900000000000006,NORMAL,NORMAL
High Altitude,29.60000000000015,GROUND,791.0,0.0,8000.0,29.3,-19.6,45.300000000000004,NORMAL,NORMAL
High Altitude,29.700000000000152,GROUND,809.0,0.0,8000.0,30.700000000000003,-18.8,46.5,NORMAL,NORMAL
High Altitude,29.800000000000153,GROUND,805.0,0.0,8000.0,30.3,-19.6,46.5,NORMAL,NORMAL
High Altitude,29.900000000000155,GROUND,790.0,0.0,8000.0,30.900000000000002,-17.900000000000002,45.7,NORMAL,NORMAL
High Altitude,30.000000000000156,TAKEOFF,850.0,85.00000000000003,8000.0,29.3,-20.5,47.1,NORMAL,NORMAL
High Altitude,30.100000000000158,TAKEOFF,883.0,85.02222222222225,8000.0,30.8,-19.1,46.400000000000006,NORMAL,NORMAL
High Altitude,30.20000000000016,TAKEOFF,940.0,85.04444444444448,8000.0,30.5,-18.7,45.900000000000006,NORMAL,NORMAL
High Altitude,30.30000000000016,TAKEOFF,981.0,85.0666666666667,8000.0,31.0,-19.200000000000003,45.900000000000006,NORMAL,NORMAL
High Altitude,30.400000000000162,TAKEOFF,1027.0,85.08888888888893,8000.0,29.8,-18.3,46.1,NORMAL,NORMAL
High Altitude,30.500000000000163,TAKEOFF,1081.0,85.11111111111114,8000.0,29.6,-18.400000000000002,46.5,NORMAL,NORMAL
High Altitude,30.600000000000165,TAKEOFF,1135.0,85.13333333333337,8000.0,31.400000000000002,-17.400000000000002,46.400000000000006,NORMAL,NORMAL
High Altitude,30.700000000000166,TAKEOFF,1167.0,85.1555555555556,8000.0,30.400000000000002,-16.1,45.900000000000006,NORMAL,NORMAL
High Altitude,30.800000000000168,TAKEOFF,1221.0,85.17777777777782,8000.0,29.1,-17.900000000000002,45.800000000000004,NORMAL,NORMAL
High Altitude,30.90000000000017,TAKEOFF,1265.0,85.20000000000003,8000.0,30.1,-15.0,44.7,NORMAL,NORMAL
High Altitude,31.00000000000017,TAKEOFF,1315.0,85.22222222222226,8000.0,29.400000000000002,-14.0,45.7,NORMAL,NORMAL
High Altitude,31.100000000000172,TAKEOFF,1359.0,85.24444444444448,8000.0,30.400000000000002,-14.8,45.5,NORMAL,NORMAL
High Altitude,31.200000000000173,TAKEOFF,1410.0,85.26666666666671,8000.0,30.200000000000003,-12.5,46.0,NORMAL,NORMAL
High Altitude,31.300000000000175,TAKEOFF,1462.0,85.28888888888893,8000.0,29.6,-13.4,45.2,NORMAL,NORMAL
High Altitude,31.400000000000176,TAKEOFF,1510.0,85.31111111111115,8000.0,29.400000000000002,-11.600000000000001,45.900000000000006,NORMAL,NORMAL
High Altitude,31.500000000000178,TAKEOFF,1556.0,85.33333333333337,8000.0,29.6,-11.0,45.5,NORMAL,NORMAL
High Altitude,31.60000000000018,TAKEOFF,1603.0,85.3555555555556,8000.0,31.0,-11.600000000000001,45.0,NORMAL,NORMAL
High Altitude,31.70000000000018,TAKEOFF,1644.0,85.37777777777782,8000.0,29.0,-10.0,45.5,NORMAL,NORMAL
High Altitude,31.800000000000182,TAKEOFF,1702.0,85.40000000000003,8000.0,29.0,-10.100000000000001,45.1,NORMAL,NORMAL
High Altitude,31.900000000000183,TAKEOFF,1745.0,85.42222222222226,8000.0,29.6,-7.800000000000001,46.6,NORMAL,NORMAL
High Altitude,32.000000000000185,TAKEOFF,1793.0,85.44444444444449,8000.0,29.3,-10.700000000000001,44.900000000000006,NORMAL,NORMAL
High Altitude,32.100000000000186,TAKEOFF,1841.0,85.46666666666671,8000.0,29.900000000000002,-9.600000000000001,45.900000000000006,NORMAL,NORMAL
High Altitude,32.20000000000019,TAKEOFF,1893.0,85.48888888888894,8000.0,29.900000000000002,-7.9,45.7,NORMAL,NORMAL
High Altitude,32.30000000000019,TAKEOFF,1941.0,85.51111111111115,8000.0,29.200000000000003,-7.0,44.6,NORMAL,NORMAL
High Altitude,32.40000000000019,TAKEOFF,1983.0,85.53333333333337,8000.0,30.1,-7.0,45.300000000000004,NORMAL,NORMAL
High Altitude,32.50000000000019,TAKEOFF,2042.0,85.5555555555556,8000.0,29.3,-5.2,44.5,NORMAL,NORMAL
High Altitude,32.60000000000019,TAKEOFF,2080.0,85.57777777777783,8000.0,30.0,-5.300000000000001,46.6,NORMAL,NORMAL
High Altitude,32.700000000000195,TAKEOFF,2131.0,85.60000000000004,8000.0,29.3,-5.800000000000001,47.2,NORMAL,NORMAL
High Altitude,32.800000000000196,TAKEOFF,2175.0,85.62222222222226,8000.0,29.3,-4.4,45.0,NORMAL,NORMAL
High Altitude,32.9000000000002,TAKEOFF,2222.0,85.64444444444449,8000.0,28.8,-3.2,46.2,NORMAL,NORMAL
High Altitude,33.0000000000002,TAKEOFF,2261.0,85.66666666666671,8000.0,29.1,-2.5,46.0,NORMAL,NORMAL
High Altitude,33.1000000000002,TAKEOFF,2310.0,85.68888888888894,8000.0,29.5,-2.4000000000000004,45.800000000000004,NORMAL,NORMAL
High Altitude,33.2000000000002,TAKEOFF,2364.0,85.71111111111115,8000.0,29.700000000000003,-1.7000000000000002,45.2,NORMAL,NORMAL
High Altitude,33.3000000000002,TAKEOFF,2409.0,85.73333333333338,8000.0,29.5,-0.7000000000000001,45.5,NORMAL,NORMAL
High Altitude,33.400000000000205,TAKEOFF,2445.0,85.7555555555556,8000.0,29.5,0.7000000000000001,45.900000000000006,NORMAL,NORMAL
High Altitude,33.500000000000206,TAKEOFF,2493.0,85.77777777777783,8000.0,28.400000000000002,1.4000000000000001,44.7,NORMAL,NORMAL
High Altitude,33.60000000000021,TAKEOFF,2533.0,85.80000000000004,8000.0,28.900000000000002,2.1,46.5,NORMAL,NORMAL
High Altitude,33.70000000000021,TAKEOFF,2588.0,85.82222222222227,8000.0,28.400000000000002,4.6000000000000005,45.2,NORMAL,NORMAL
High Altitude,33.80000000000021,TAKEOFF,2618.0,85.84444444444449,8000.0,28.900000000000002,2.7,44.5,NORMAL,NORMAL
High Altitude,33.90000000000021,TAKEOFF,2662.0,85.86666666666672,8000.0,29.200000000000003,4.9,44.0,NORMAL,NORMAL
High Altitude,34.00000000000021,TAKEOFF,2696.0,85.88888888888894,8000.0,29.5,5.4,44.0,NORMAL,NORMAL
High Altitude,34.100000000000215,TAKEOFF,2742.0,85.91111111111115,8000.0,29.0,7.300000000000001,45.900000000000006,NORMAL,NORMAL
High Altitude,34.200000000000216,TAKEOFF,2790.0,85.93333333333338,8000.0,28.6,5.4,45.2,NORMAL,NORMAL
High Altitude,34.30000000000022,TAKEOFF,2828.0,85.9555555555556,8000.0,28.700000000000003,7.300000000000001,44.300000000000004,NORMAL,NORMAL
High Altitude,34.40000000000022,TAKEOFF,2867.0,85.97777777777783,8000.0,28.5,8.0,46.1,NORMAL,NORMAL
High Altitude,34.50000000000022,TAKEOFF,2902.0,86.00000000000004,8000.0,29.0,10.5,46.2,NORMAL,NORMAL
High Altitude,34.60000000000022,TAKEOFF,2944.0,86.02222222222227,8000.0,30.0,9.700000000000001,45.1,NORMAL,NORMAL
High Altitude,34.70000000000022,TAKEOFF,2985.0,86.0444444444445,8000.0,30.5,10.200000000000001,45.5,NORMAL,NORMAL
High Altitude,34.800000000000225,TAKEOFF,3029.0,86.06666666666672,8000.0,29.0,9.5,46.0,NORMAL,NORMAL
High Altitude,34.900000000000226,TAKEOFF,3062.0,86.08888888888895,8000.0,28.400000000000002,12.3,45.300000000000004,NORMAL,NORMAL
High Altitude,35.00000000000023,TAKEOFF,3097.0,86.11111111111116,8000.0,30.1,12.4,45.5,NORMAL,NORMAL
High Altitude,35.10000000000023,TAKEOFF,3121.0,86.13333333333338,8000.0,27.700000000000003,11.200000000000001,45.6,NORMAL,NORMAL
High Altitude,35.20000000000023,TAKEOFF,3166.0,86.15555555555561,8000.0,28.5,13.5,45.0,NORMAL,NORMAL
High Altitude,35.30000000000023,TAKEOFF,3205.0,86.17777777777783,8000.0,28.5,15.100000000000001,45.300000000000004,NORMAL,NORMAL
High Altitude,35.40000000000023,TAKEOFF,3243.0,86.20000000000005,8000.0,28.900000000000002,14.100000000000001,45.300000000000004,NORMAL,NORMAL
High Altitude,35.500000000000234,TAKEOFF,3267.0,86.22222222222227,8000.0,28.900000000000002,13.600000000000001,45.400000000000006,NORMAL,NORMAL
High Altitude,35.600000000000236,TAKEOFF,3298.0,86.2444444444445,8000.0,29.1,16.2,45.5,NORMAL,NORMAL
High Altitude,35.70000000000024,TAKEOFF,3333.0,86.26666666666672,8000.0,29.3,18.8,45.300000000000004,NORMAL,NORMAL
High Altitude,35.80000000000024,TAKEOFF,3371.0,86.28888888888895,8000.0,27.5,16.0,44.900000000000006,NORMAL,NORMAL
High Altitude,35.90000000000024,TAKEOFF,3395.0,86.31111111111116,8000.0,27.8,17.6,45.1,NORMAL,NORMAL
High Altitude,36.00000000000024,TAKEOFF,3429.0,86.33333333333339,8000.0,28.6,17.5,44.800000000000004,NORMAL,NORMAL
High Altitude,36.10000000000024,TAKEOFF,3459.0,86.35555555555561,8000.0,28.6,18.5,44.5,NORMAL,NORMAL
High Altitude,36.200000000000244,TAKEOFF,3489.0,86.37777777777784,8000.0,28.700000000000003,18.8,45.400000000000006,NORMAL,NORMAL
High Altitude,36.300000000000246,TAKEOFF,3516.0,86.40000000000005,8000.0,28.3,19.8,45.2,NORMAL,NORMAL
High Altitude,36.40000000000025,TAKEOFF,3550.0,86.42222222222227,8000.0,27.400000000000002,20.900000000000002,44.400000000000006,NORMAL,NORMAL
High Altitude,36.50000000000025,TAKEOFF,3574.0,86.4444444444445,8000.0,28.700000000000003,22.400000000000002,45.0,NORMAL,NORMAL
High Altitude,36.60000000000025,TAKEOFF,3599.0,86.46666666666673,8000.0,27.3,19.900000000000002,45.1,NORMAL,NORMAL
High Altitude,36.70000000000025,TAKEOFF,3633.0,86.48888888888895,8000.0,27.900000000000002,19.5,45.300000000000004,NORMAL,NORMAL
High Altitude,36.80000000000025,TAKEOFF,3652.0,86.51111111111116,8000.0,28.200000000000003,23.400000000000002,45.6,NORMAL,NORMAL
High Altitude,36.900000000000254,TAKEOFF,3686.0,86.53333333333339,8000.0,27.700000000000003,22.6,44.900000000000006,NORMAL,NORMAL
High Altitude,37.000000000000256,TAKEOFF,3705.0,86.55555555555561,8000.0,27.900000000000002,22.200000000000003,45.0,NORMAL,NORMAL
High Altitude,37.10000000000026,TAKEOFF,3733.0,86.57777777777784,8000.0,29.200000000000003,21.8,46.1,NORMAL,NORMAL
High Altitude,37.20000000000026,TAKEOFF,3749.0,86.60000000000005,8000.0,28.1,25.0,43.900000000000006,NORMAL,NORMAL
High Altitude,37.30000000000026,TAKEOFF,3775.0,86.62222222222228,8000.0,27.700000000000003,24.3,45.400000000000006,NORMAL,NORMAL
High Altitude,37.40000000000026,TAKEOFF,3803.0,86.6444444444445,8000.0,27.900000000000002,23.5,45.7,NORMAL,NORMAL
High Altitude,37.50000000000026,TAKEOFF,3821.0,86.66666666666673,8000.0,28.5,24.5,45.400000000000006,NORMAL,NORMAL
High Altitude,37.600000000000264,TAKEOFF,3841.0,86.68888888888895,8000.0,27.700000000000003,24.700000000000003,44.900000000000006,NORMAL,NORMAL
High Altitude,37.700000000000266,TAKEOFF,3871.0,86.71111111111117,8000.0,27.1,26.3,45.7,NORMAL,NORMAL
High Altitude,37.80000000000027,TAKEOFF,3885.0,86.73333333333339,8000.0,29.3,26.200000000000003,45.300000000000004,NORMAL,NORMAL
High Altitude,37.90000000000027,TAKEOFF,3907.0,86.75555555555562,8000.0,28.400000000000002,25.200000000000003,43.400000000000006,NORMAL,NORMAL
High Altitude,38.00000000000027,TAKEOFF,3935.0,86.77777777777784,8000.0,27.5,26.3,45.300000000000004,NORMAL,NORMAL
High Altitude,38.10000000000027,TAKEOFF,3955.0,86.80000000000005,8000.0,28.0,27.1,45.300000000000004,NORMAL,NORMAL
High Altitude,38.20000000000027,TAKEOFF,3960.0,86.82222222222228,8000.0,28.200000000000003,28.3,45.2,NORMAL,NORMAL
High Altitude,38.300000000000274,TAKEOFF,3984.0,86.8444444444445,8000.0,28.5,26.5,44.6,NORMAL,NORMAL
High Altitude,38.400000000000276,TAKEOFF,4008.0,86.86666666666673,8000.0,27.8,26.700000000000003,44.7,NORMAL,NORMAL
High Altitude,38.50000000000028,TAKEOFF,4022.0,86.88888888888896,8000.0,28.5,29.3,45.0,NORMAL,NORMAL
High Altitude,38.60000000000028,TAKEOFF,4044.0,86.91111111111117,8000.0,27.900000000000002,29.6,45.800000000000004,NORMAL,NORMAL
High Altitude,38.70000000000028,TAKEOFF,4060.0,86.9333333333334,8000.0,27.900000000000002,29.8,44.300000000000004,NORMAL,NORMAL
High Altitude,38.80000000000028,TAKEOFF,4071.0,86.95555555555562,8000.0,27.6,30.200000000000003,44.0,NORMAL,NORMAL
High Altitude,38.90000000000028,TAKEOFF,4093.0,86.97777777777785,8000.0,27.1,29.900000000000002,45.300000000000004,NORMAL,NORMAL
High Altitude,39.000000000000284,TAKEOFF,4100.0,87.00000000000006,8000.0,28.400000000000002,29.1,44.800000000000004,NORMAL,NORMAL
High Altitude,39.100000000000286,TAKEOFF,4110.0,87.02222222222228,8000.0,27.0,32.1,44.400000000000006,NORMAL,NORMAL
High Altitude,39.20000000000029,TAKEOFF,4139.0,87.04444444444451,8000.0,28.0,30.900000000000002,44.5,NORMAL,NORMAL
High Altitude,39.30000000000029,TAKEOFF,4150.0,87.06666666666673,8000.0,27.3,31.1,44.900000000000006,NORMAL,NORMAL
High Altitude,39.40000000000029,TAKEOFF,4164.0,87.08888888888896,8000.0,27.700000000000003,30.6,44.0,NORMAL,NORMAL
High Altitude,39.50000000000029,TAKEOFF,4180.0,87.11111111111117,8000.0,28.3,31.5,44.800000000000004,NORMAL,NORMAL
High Altitude,39.60000000000029,TAKEOFF,4193.0,87.1333333333334,8000.0,28.400000000000002,31.200000000000003,43.400000000000006,NORMAL,NORMAL
High Altitude,39.700000000000294,TAKEOFF,4206.0,87.15555555555562,8000.0,27.5,32.9,45.5,NORMAL,NORMAL
High Altitude,39.800000000000296,TAKEOFF,4213.0,87.17777777777785,8000.0,27.6,29.700000000000003,44.0,NORMAL,NORMAL
High Altitude,39.9000000000003,TAKEOFF,4231.0,87.20000000000006,8000.0,27.3,32.6,44.400000000000006,NORMAL,NORMAL
High Altitude,40.0000000000003,TAKEOFF,4249.0,87.22222222222229,8000.0,27.3,31.3,45.1,NORMAL,NORMAL
High Altitude,40.1000000000003,TAKEOFF,4251.0,87.24444444444451,8000.0,27.6,33.0,44.300000000000004,NORMAL,NORMAL
High Altitude,40.2000000000003,TAKEOFF,4271.0,87.26666666666674,8000.0,28.400000000000002,33.2,43.900000000000006,NORMAL,NORMAL
High Altitude,40.3000000000003,TAKEOFF,4269.0,87.28888888888896,8000.0,27.8,33.0,43.900000000000006,NORMAL,NORMAL
High Altitude,40.400000000000304,TAKEOFF,4283.0,87.31111111111117,8000.0,27.1,32.9,44.6,NORMAL,NORMAL
High Altitude,40.500000000000306,TAKEOFF,4301.0,87.3333333333334,8000.0,27.3,33.1,45.0,NORMAL,NORMAL
High Altitude,40.60000000000031,TAKEOFF,4302.0,87.35555555555563,8000.0,27.400000000000002,34.300000000000004,44.7,NORMAL,NORMAL
High Altitude,40.70000000000031,TAKEOFF,4323.0,87.37777777777785,8000.0,26.700000000000003,34.4,44.7,NORMAL,NORMAL
High Altitude,40.80000000000031,TAKEOFF,4316.0,87.40000000000006,8000.0,27.200000000000003,32.2,44.800000000000004,NORMAL,NORMAL
High Altitude,40.90000000000031,TAKEOFF,4347.0,87.42222222222229,8000.0,26.5,33.9,45.800000000000004,NORMAL,NORMAL
High Altitude,41.00000000000031,TAKEOFF,4357.0,87.44444444444451,8000.0,27.8,33.0,45.1,NORMAL,NORMAL
High Altitude,41.100000000000314,TAKEOFF,4360.0,87.46666666666674,8000.0,28.0,34.800000000000004,45.2,NORMAL,NORMAL
High Altitude,41.200000000000315,TAKEOFF,4361.0,87.48888888888897,8000.0,26.700000000000003,34.300000000000004,44.0,NORMAL,NORMAL
High Altitude,41.30000000000032,TAKEOFF,4367.0,87.51111111111118,8000.0,26.900000000000002,35.5,45.300000000000004,NORMAL,NORMAL
High Altitude,41.40000000000032,TAKEOFF,4378.0,87.5333333333334,8000.0,26.700000000000003,33.300000000000004,44.6,NORMAL,NORMAL
High Altitude,41.50000000000032,TAKEOFF,4386.0,87.55555555555563,8000.0,27.400000000000002,33.1,44.900000000000006,NORMAL,NORMAL
High Altitude,41.60000000000032,TAKEOFF,4395.0,87.57777777777785,8000.0,27.700000000000003,34.300000000000004,44.6,NORMAL,NORMAL
High Altitude,41.70000000000032,TAKEOFF,4400.0,87.60000000000007,8000.0,27.400000000000002,36.2,46.1,NORMAL,NORMAL
High Altitude,41.800000000000324,TAKEOFF,4408.0,87.62222222222229,8000.0,26.900000000000002,34.0,44.7,NORMAL,NORMAL
High Altitude,41.900000000000325,TAKEOFF,4423.0,87.64444444444452,8000.0,27.0,34.9,45.5,NORMAL,NORMAL
High Altitude,42.00000000000033,TAKEOFF,4413.0,87.66666666666674,8000.0,27.1,35.0,44.300000000000004,NORMAL,NORMAL
High Altitude,42.10000000000033,TAKEOFF,4426.0,87.68888888888897,8000.0,27.6,37.2,43.7,NORMAL,NORMAL
High Altitude,42.20000000000033,TAKEOFF,4441.0,87.71111111111118,8000.0,27.400000000000002,34.0,44.300000000000004,NORMAL,NORMAL
High Altitude,42.30000000000033,TAKEOFF,4444.0,87.7333333333334,8000.0,27.3,36.7,44.400000000000006,NORMAL,NORMAL
High Altitude,42.40000000000033,TAKEOFF,4457.0,87.75555555555563,8000.0,26.900000000000002,35.300000000000004,44.800000000000004,NORMAL,NORMAL
High Altitude,42.500000000000334,TAKEOFF,4456.0,87.77777777777786,8000.0,27.400000000000002,36.1,44.2,NORMAL,NORMAL
High Altitude,42.600000000000335,TAKEOFF,4475.0,87.80000000000007,8000.0,27.400000000000002,34.800000000000004,43.400000000000006,NORMAL,NORMAL
High Altitude,42.70000000000034,TAKEOFF,4466.0,87.8222222222223,8000.0,28.1,35.1,44.900000000000006,NORMAL,NORMAL
High Altitude,42.80000000000034,TAKEOFF,4472.0,87.84444444444452,8000.0,27.1,35.2,43.800000000000004,NORMAL,NORMAL
High Altitude,42.90000000000034,TAKEOFF,4477.0,87.86666666666675,8000.0,28.3,36.2,44.400000000000006,NORMAL,NORMAL
High Altitude,43.00000000000034,TAKEOFF,4483.0,87.88888888888897,8000.0,27.400000000000002,37.1,44.2,NORMAL,NORMAL
High Altitude,43.10000000000034,TAKEOFF,4499.0,87.91111111111118,8000.0,27.3,35.5,44.0,NORMAL,NORMAL
High Altitude,43.200000000000344,TAKEOFF,4499.0,87.93333333333341,8000.0,26.900000000000002,36.5,43.6,NORMAL,NORMAL
High Altitude,43.300000000000345,TAKEOFF,4500.0,87.95555555555563,8000.0,27.5,37.1,43.7,NORMAL,NORMAL
High Altitude,43.40000000000035,TAKEOFF,4495.0,87.97777777777786,8000.0,27.700000000000003,36.800000000000004,45.900000000000006,NORMAL,NORMAL
High Altitude,43.50000000000035,TAKEOFF,4509.0,88.00000000000007,8000.0,27.1,36.7,44.6,NORMAL,NORMAL
High Altitude,43.60000000000035,TAKEOFF,4512.0,88.0222222222223,8000.0,27.3,39.0,44.5,NORMAL,NORMAL
High Altitude,43.70000000000035,TAKEOFF,4515.0,88.04444444444452,8000.0,26.8,37.300000000000004,44.1,NORMAL,NORMAL
High Altitude,43.80000000000035,TAKEOFF,4520.0,88.06666666666675,8000.0,28.1,35.1,43.800000000000004,NORMAL,NORMAL
High Altitude,43.900000000000354,TAKEOFF,4527.0,88.08888888888897,8000.0,26.900000000000002,36.4,43.900000000000006,NORMAL,NORMAL
High Altitude,44.000000000000355,TAKEOFF,4539.0,88.11111111111119,8000.0,26.900000000000002,38.5,44.400000000000006,NORMAL,NORMAL
High Altitude,44.10000000000036,TAKEOFF,4544.0,88.13333333333341,8000.0,27.700000000000003,37.800000000000004,43.800000000000004,NORMAL,NORMAL
High Altitude,44.20000000000036,TAKEOFF,4540.0,88.15555555555564,8000.0,26.3,34.5,44.6,NORMAL,NORMAL
High Altitude,44.30000000000036,TAKEOFF,4553.0,88.17777777777786,8000.0,28.1,37.9,44.800000000000004,NORMAL,NORMAL
High Altitude,44.40000000000036,TAKEOFF,4540.0,88.20000000000007,8000.0,26.8,37.2,45.1,NORMAL,NORMAL
High Altitude,44.50000000000036,TAKEOFF,4556.0,88.2222222222223,8000.0,26.700000000000003,37.1,43.7,NORMAL,NORMAL
High Altitude,44.600000000000364,TAKEOFF,4555.0,88.24444444444453,8000.0,29.1,37.9,44.7,NORMAL,NORMAL
High Altitude,44.700000000000365,TAKEOFF,4558.0,88.26666666666675,8000.0,27.0,35.4,43.2,NORMAL,NORMAL
High Altitude,44.80000000000037,TAKEOFF,4566.0,88.28888888888898,8000.0,26.900000000000002,36.2,44.0,NORMAL,NORMAL
High Altitude,44.90000000000037,TAKEOFF,4570.0,88.31111111111119,8000.0,27.5,35.7,44.0,NORMAL,NORMAL
High Altitude,45.00000000000037,TAKEOFF,4581.0,88.33333333333341,8000.0,27.400000000000002,36.800000000000004,44.300000000000004,NORMAL,NORMAL
High Altitude,45.10000000000037,TAKEOFF,4578.0,88.35555555555564,8000.0,27.3,38.0,44.2,NORMAL,NORMAL
High Altitude,45.20000000000037,TAKEOFF,4580.0,88.37777777777787,8000.0,26.900000000000002,37.6,44.0,NORMAL,NORMAL
High Altitude,45.300000000000374,TAKEOFF,4581.0,88.40000000000008,8000.0,27.1,38.2,43.6,NORMAL,NORMAL
High Altitude,45.400000000000375,TAKEOFF,4585.0,88.4222222222223,8000.0,27.0,37.5,44.5,NORMAL,NORMAL
High Altitude,45.50000000000038,TAKEOFF,4585.0,88.44444444444453,8000.0,28.3,37.1,44.300000000000004,NORMAL,NORMAL
High Altitude,45.60000000000038,TAKEOFF,4590.0,88.46666666666675,8000.0,27.6,36.300000000000004,43.7,NORMAL,NORMAL
High Altitude,45.70000000000038,TAKEOFF,4598.0,88.48888888888898,8000.0,27.200000000000003,36.5,44.2,NORMAL,NORMAL
High Altitude,45.80000000000038,TAKEOFF,4599.0,88.51111111111119,8000.0,26.700000000000003,39.2,44.300000000000004,NORMAL,NORMAL
High Altitude,45.90000000000038,TAKEOFF,4601.0,88.53333333333342,8000.0,27.700000000000003,35.2,44.800000000000004,NORMAL,NORMAL
High Altitude,46.000000000000384,TAKEOFF,4604.0,88.55555555555564,8000.0,26.700000000000003,38.0,44.300000000000004,NORMAL,NORMAL
High Altitude,46.100000000000385,TAKEOFF,4604.0,88.57777777777787,8000.0,27.400000000000002,37.0,43.800000000000004,NORMAL,NORMAL
High Altitude,46.20000000000039,TAKEOFF,4602.0,88.60000000000008,8000.0,26.700000000000003,35.4,42.900000000000006,NORMAL,NORMAL
High Altitude,46.30000000000039,TAKEOFF,4616.0,88.6222222222223,8000.0,27.3,37.300000000000004,44.400000000000006,NORMAL,NORMAL
High Altitude,46.40000000000039,TAKEOFF,4608.0,88.64444444444453,8000.0,26.1,35.7,43.1,NORMAL,NORMAL
High Altitude,46.50000000000039,TAKEOFF,4613.0,88.66666666666676,8000.0,26.400000000000002,36.2,43.7,NORMAL,NORMAL
High Altitude,46.60000000000039,TAKEOFF,4609.0,88.68888888888898,8000.0,26.6,35.9,43.300000000000004,NORMAL,NORMAL
High Altitude,46.700000000000394,TAKEOFF,4620.0,88.7111111111112,8000.0,26.400000000000002,38.0,43.800000000000004,NORMAL,NORMAL
High Altitude,46.800000000000395,TAKEOFF,4615.0,88.73333333333342,8000.0,27.1,37.4,45.1,NORMAL,NORMAL
High Altitude,46.9000000000004,TAKEOFF,4625.0,88.75555555555565,8000.0,26.3,37.1,43.2,NORMAL,NORMAL
High Altitude,47.0000000000004,TAKEOFF,4629.0,88.77777777777787,8000.0,27.3,35.4,43.300000000000004,NORMAL,NORMAL
High Altitude,47.1000000000004,TAKEOFF,4636.0,88.80000000000008,8000.0,25.900000000000002,36.4,44.5,NORMAL,NORMAL
High Altitude,47.2000000000004,TAKEOFF,4631.0,88.82222222222231,8000.0,27.700000000000003,38.300000000000004,43.900000000000006,NORMAL,NORMAL
High Altitude,47.3000000000004,TAKEOFF,4631.0,88.84444444444453,8000.0,27.1,37.0,43.900000000000006,NORMAL,NORMAL
High Altitude,47.400000000000404,TAKEOFF,4639.0,88.86666666666676,8000.0,26.6,37.5,43.7,NORMAL,NORMAL
